Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","114","Kenya","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","247","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","114","Kenya","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","15.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","114","Kenya","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","15.76","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","113","Kirghizistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2707","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","113","Kirghizistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","83.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","113","Kirghizistan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","66.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","113","Kirghizistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2111","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","113","Kirghizistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","49.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","113","Kirghizistan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","28.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","113","Kirghizistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","597","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","113","Kirghizistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","33.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","113","Kirghizistan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","37.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","83","Kiribati","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3072","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","83","Kiribati","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","71.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","83","Kiribati","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","124.27","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","83","Kiribati","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2709","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","83","Kiribati","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","34.56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","83","Kiribati","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","102.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","83","Kiribati","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","364","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","83","Kiribati","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","36.6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","83","Kiribati","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","22.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","118","Koweït","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3444","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","118","Koweït","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","100.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","118","Koweït","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","106.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","118","Koweït","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2807","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","118","Koweït","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","52.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","118","Koweït","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","64.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","118","Koweït","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","637","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","118","Koweït","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","48.31","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","118","Koweït","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","42.27","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","122","Lesotho","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2181","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","122","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","64.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","122","Lesotho","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","45.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","122","Lesotho","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1891","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","122","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","122","Lesotho","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","26.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","122","Lesotho","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","290","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","122","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","19.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","122","Lesotho","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","19.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3216","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","102.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","127.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2207","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","41.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","50.93","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","1008","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","60.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","76.6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","121","Liban","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2892","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","121","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","69.54","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","121","Liban","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","88.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","121","Liban","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2571","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","121","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","47.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","121","Liban","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","66.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","121","Liban","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","321","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","121","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","22.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","121","Liban","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","22.59","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","123","Libéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2215","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","123","Libéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","42.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","123","Libéria","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","54.54","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","123","Libéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2077","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","123","Libéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","31.62","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","123","Libéria","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","45.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","123","Libéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","137","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","123","Libéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","11.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","123","Libéria","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","9.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","124","Libye","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3116","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","124","Libye","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","80.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","124","Libye","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","90.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","124","Libye","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2694","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","124","Libye","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","50.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","124","Libye","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","63.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","124","Libye","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","422","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","124","Libye","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","30.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","124","Libye","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","26.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3426","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","126.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","101.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2435","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","50.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","38.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","991","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","76.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","63.54","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3468","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","109.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","141.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2285","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","41.62","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","51.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","1183","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","68.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","90.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3009","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","82.98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","103.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2434","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","47.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","63.89","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","575","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","35.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","39.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","1915","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","43.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","23.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1780","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","33.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","14.78","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","135","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","9.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","9.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2874","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","77.97","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","94.27","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2359","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","34.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","62.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","515","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","43.7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","31.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2613","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","69.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","50.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2379","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","56.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","31.7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","234","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","13.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","18.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2268","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","81.56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","48.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1725","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","32.62","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","20.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","543","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","48.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","28.62","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","133","Mali","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2884","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","133","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","80.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","133","Mali","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","55.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","133","Mali","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2652","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","133","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","62.36","Fc","Donnée calculée"
