Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","296","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","3","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","1500","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","4011","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","60","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","4078","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","5","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","54","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","10","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","29","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","198","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","122","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","3366","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","34","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","90","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","2","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","46","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","31","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","369","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","2968","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","3","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","2349","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","1534","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","1479","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","23","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","61","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","2","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","17","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","54","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","10531","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","75","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","2441","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","2488","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","2","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","36","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","9","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","4","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","2","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","145","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","81","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","9","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","73","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","511","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","299","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","2","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","17","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","3","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","80","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","3","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","7269","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","1370","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1636","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","39310","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","320","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","4","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","5288","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","60","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","383","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","26","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","21","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","5","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","7","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","2","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","6","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","273","Mont?n?gro","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","94","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","273","Mont?n?gro","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","273","Mont?n?gro","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","7","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","273","Mont?n?gro","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","34","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","273","Mont?n?gro","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","273","Mont?n?gro","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","273","Mont?n?gro","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","273","Mont?n?gro","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","273","Mont?n?gro","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","3","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","843","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","1174","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","28","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","1390","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","21","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","114","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","737","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","24085","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","540","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","1468","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","202","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","209","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","12","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","126","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","20","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","31","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","179","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","50","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","4","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","149","N?pal","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","2061","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","149","N?pal","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","6045","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","149","N?pal","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","58","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","149","N?pal","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","2790","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","149","N?pal","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","149","N?pal","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","149","N?pal","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","324","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","149","N?pal","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","149","N?pal","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","11","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","184","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","483","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","15","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","657","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","9","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","82","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","4","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","92","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","101","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","47","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","3843","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","1827","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","8","S","Donn?es standardis?es"
