Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","95","Honduras","645","Disponibilité alimentaire en quantité (kg/personne/an)","2743","Crème","2017","2017","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2743","Crème","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2743","Crème","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2743","Crème","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","645","Disponibilité alimentaire en quantité (kg/personne/an)","2737","Graisses Animales Crue","2017","2017","kg","0.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2737","Graisses Animales Crue","2017","2017","Kcal/personne/jour","15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2737","Graisses Animales Crue","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2737","Graisses Animales Crue","2017","2017","g/personne/jour","1.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","645","Disponibilité alimentaire en quantité (kg/personne/an)","2781","Huiles de Poissons","2017","2017","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2781","Huiles de Poissons","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2781","Huiles de Poissons","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2781","Huiles de Poissons","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","645","Disponibilité alimentaire en quantité (kg/personne/an)","2782","Huiles de Foie de Poisso","2017","2017","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2782","Huiles de Foie de Poisso","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2782","Huiles de Foie de Poisso","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2782","Huiles de Foie de Poisso","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","645","Disponibilité alimentaire en quantité (kg/personne/an)","2744","Oeufs","2017","2017","kg","4.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2744","Oeufs","2017","2017","Kcal/personne/jour","15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2744","Oeufs","2017","2017","g/personne/jour","1.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2744","Oeufs","2017","2017","g/personne/jour","1.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","645","Disponibilité alimentaire en quantité (kg/personne/an)","2848","Lait - Excl Beurre","2017","2017","kg","53.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2848","Lait - Excl Beurre","2017","2017","Kcal/personne/jour","108","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2848","Lait - Excl Beurre","2017","2017","g/personne/jour","6.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2848","Lait - Excl Beurre","2017","2017","g/personne/jour","5.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","645","Disponibilité alimentaire en quantité (kg/personne/an)","2761","Poissons Eau Douce","2017","2017","kg","1.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2761","Poissons Eau Douce","2017","2017","Kcal/personne/jour","3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2761","Poissons Eau Douce","2017","2017","g/personne/jour","0.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2761","Poissons Eau Douce","2017","2017","g/personne/jour","0.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","645","Disponibilité alimentaire en quantité (kg/personne/an)","2762","Perciform","2017","2017","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2762","Perciform","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2762","Perciform","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2762","Perciform","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","0.96","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.27","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","645","Disponibilité alimentaire en quantité (kg/personne/an)","2764","Poissons Marins, Autres","2017","2017","kg","0.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2764","Poissons Marins, Autres","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2764","Poissons Marins, Autres","2017","2017","g/personne/jour","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2764","Poissons Marins, Autres","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","645","Disponibilité alimentaire en quantité (kg/personne/an)","2765","Crustacés","2017","2017","kg","0.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2765","Crustacés","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2765","Crustacés","2017","2017","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2765","Crustacés","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","645","Disponibilité alimentaire en quantité (kg/personne/an)","2766","Cephalopodes","2017","2017","kg","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2766","Cephalopodes","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2766","Cephalopodes","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2766","Cephalopodes","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","645","Disponibilité alimentaire en quantité (kg/personne/an)","2767","Mollusques, Autres","2017","2017","kg","0.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2767","Mollusques, Autres","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2767","Mollusques, Autres","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2767","Mollusques, Autres","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","645","Disponibilité alimentaire en quantité (kg/personne/an)","2769","Animaux Aquatiques Autre","2017","2017","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2769","Animaux Aquatiques Autre","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2769","Animaux Aquatiques Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2769","Animaux Aquatiques Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","645","Disponibilité alimentaire en quantité (kg/personne/an)","2775","Plantes Aquatiques","2017","2017","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2775","Plantes Aquatiques","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2775","Plantes Aquatiques","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2775","Plantes Aquatiques","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2731","Viande de Bovins","2017","2017","kg","4.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2731","Viande de Bovins","2017","2017","Kcal/personne/jour","13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","0.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2732","Viande d'Ovins/Caprins","2017","2017","kg","0.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2733","Viande de porcins","2017","2017","kg","49.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2733","Viande de porcins","2017","2017","Kcal/personne/jour","269","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","14.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","23.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","25.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","104","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","9.81","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","6.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2735","Viande, Autre","2017","2017","kg","0.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2735","Viande, Autre","2017","2017","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2736","Abats Comestible","2017","2017","kg","0.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2736","Abats Comestible","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2740","Beurre, Ghee","2017","2017","kg","1.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2740","Beurre, Ghee","2017","2017","Kcal/personne/jour","21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2740","Beurre, Ghee","2017","2017","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2740","Beurre, Ghee","2017","2017","g/personne/jour","2.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2743","Crème","2017","2017","kg","8.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2743","Crème","2017","2017","Kcal/personne/jour","43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2743","Crème","2017","2017","g/personne/jour","0.6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2743","Crème","2017","2017","g/personne/jour","4.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2737","Graisses Animales Crue","2017","2017","kg","3.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2737","Graisses Animales Crue","2017","2017","Kcal/personne/jour","287","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2737","Graisses Animales Crue","2017","2017","g/personne/jour","0.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2737","Graisses Animales Crue","2017","2017","g/personne/jour","31.8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2781","Huiles de Poissons","2017","2017","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2781","Huiles de Poissons","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2781","Huiles de Poissons","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2781","Huiles de Poissons","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2782","Huiles de Foie de Poisso","2017","2017","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2782","Huiles de Foie de Poisso","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2782","Huiles de Foie de Poisso","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2782","Huiles de Foie de Poisso","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2744","Oeufs","2017","2017","kg","13.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2744","Oeufs","2017","2017","Kcal/personne/jour","54","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2744","Oeufs","2017","2017","g/personne/jour","4.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2744","Oeufs","2017","2017","g/personne/jour","3.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2848","Lait - Excl Beurre","2017","2017","kg","168.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2848","Lait - Excl Beurre","2017","2017","Kcal/personne/jour","256","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2848","Lait - Excl Beurre","2017","2017","g/personne/jour","17.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2848","Lait - Excl Beurre","2017","2017","g/personne/jour","16.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2761","Poissons Eau Douce","2017","2017","kg","3.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2761","Poissons Eau Douce","2017","2017","Kcal/personne/jour","6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2761","Poissons Eau Douce","2017","2017","g/personne/jour","0.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2761","Poissons Eau Douce","2017","2017","g/personne/jour","0.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2762","Perciform","2017","2017","kg","1.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2762","Perciform","2017","2017","Kcal/personne/jour","3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2762","Perciform","2017","2017","g/personne/jour","0.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2762","Perciform","2017","2017","g/personne/jour","0.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","1.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2764","Poissons Marins, Autres","2017","2017","kg","0.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2764","Poissons Marins, Autres","2017","2017","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2764","Poissons Marins, Autres","2017","2017","g/personne/jour","0.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2764","Poissons Marins, Autres","2017","2017","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2765","Crustacés","2017","2017","kg","0.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2765","Crustacés","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2765","Crustacés","2017","2017","g/personne/jour","0.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2765","Crustacés","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2766","Cephalopodes","2017","2017","kg","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2766","Cephalopodes","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2766","Cephalopodes","2017","2017","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2766","Cephalopodes","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2767","Mollusques, Autres","2017","2017","kg","0.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2767","Mollusques, Autres","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2767","Mollusques, Autres","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2767","Mollusques, Autres","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2769","Animaux Aquatiques Autre","2017","2017","kg","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2769","Animaux Aquatiques Autre","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
